sequence,seq_type,method,pair,baseline_idx,num_kp1,num_kp2,num_matches,time_sec,correct_at_1px,num_ground_truth_at_1px,precision_at_1px,recall_at_1px,correct_at_2px,num_ground_truth_at_2px,precision_at_2px,recall_at_2px,correct_at_3px,num_ground_truth_at_3px,precision_at_3px,recall_at_3px,correct_at_5px,num_ground_truth_at_5px,precision_at_5px,recall_at_5px,correct_at_10px,num_ground_truth_at_10px,precision_at_10px,recall_at_10px
i_lionday,illumination,sift,1_3,3,1355,1590,132,0.15876736640930175,30,130,0.22727272727272727,0.23076923076923078,86,406,0.6515151515151515,0.21182266009852216,96,572,0.7272727272727273,0.16783216783216784,104,790,0.7878787878787878,0.13164556962025317,107,988,0.8106060606060606,0.1082995951417004
i_lionday,illumination,sift,1_4,4,1355,783,47,0.15876736640930175,2,24,0.0425531914893617,0.08333333333333333,12,192,0.2553191489361702,0.0625,21,305,0.44680851063829785,0.06885245901639345,26,456,0.5531914893617021,0.05701754385964912,28,692,0.5957446808510638,0.04046242774566474
i_lionday,illumination,sift,1_5,5,1355,1360,73,0.15876736640930175,2,29,0.0273972602739726,0.06896551724137931,15,272,0.2054794520547945,0.05514705882352941,33,428,0.4520547945205479,0.07710280373831775,37,650,0.5068493150684932,0.05692307692307692,40,945,0.547945205479452,0.042328042328042326
i_lionday,illumination,sift,1_6,6,1355,1532,119,0.15876736640930175,11,75,0.09243697478991597,0.14666666666666667,64,370,0.5378151260504201,0.17297297297297298,78,566,0.6554621848739496,0.13780918727915195,89,783,0.7478991596638656,0.1136653895274585,96,1004,0.8067226890756303,0.09561752988047809
i_lionday,illumination,orb,1_2,2,1971,1801,86,0.21724114418029786,10,384,0.11627906976744186,0.026041666666666668,30,882,0.3488372093023256,0.034013605442176874,55,1173,0.6395348837209303,0.04688832054560955,64,1482,0.7441860465116279,0.043184885290148446,67,1717,0.7790697674418605,0.039021549213744906
i_lionday,illumination,orb,1_3,3,1971,2000,164,0.21724114418029786,41,503,0.25,0.08151093439363817,86,848,0.524390243902439,0.10141509433962265,112,1038,0.6829268292682927,0.10789980732177264,133,1234,0.8109756097560976,0.10777957860615883,142,1409,0.8658536585365854,0.10078069552874379
i_lionday,illumination,orb,1_4,4,1971,1743,20,0.21724114418029786,2,240,0.1,0.008333333333333333,11,619,0.55,0.017770597738287562,15,856,0.75,0.017523364485981307,16,1108,0.8,0.01444043321299639,16,1443,0.8,0.011088011088011088
i_lionday,illumination,orb,1_5,5,1971,1916,45,0.21724114418029786,7,199,0.15555555555555556,0.035175879396984924,19,509,0.4222222222222222,0.03732809430255403,27,710,0.6,0.038028169014084505,31,922,0.6888888888888889,0.033622559652928416,32,1245,0.7111111111111111,0.02570281124497992
i_lionday,illumination,orb,1_6,6,1971,1997,145,0.21724114418029786,27,367,0.18620689655172415,0.07356948228882834,61,805,0.4206896551724138,0.07577639751552795,90,1072,0.6206896551724138,0.08395522388059702,119,1271,0.8206896551724138,0.0936270653029111,129,1430,0.8896551724137931,0.09020979020979021
i_lionnight,illumination,sift,1_2,2,2885,3616,281,0.5066168785095215,99,446,0.35231316725978645,0.2219730941704036,189,1511,0.6725978647686833,0.12508272667107875,206,1828,0.7330960854092526,0.11269146608315099,211,2440,0.7508896797153025,0.08647540983606557,212,2880,0.7544483985765125,0.07361111111111111
i_lionnight,illumination,sift,1_3,3,2885,2777,158,0.5066168785095215,4,120,0.02531645569620253,0.03333333333333333,64,985,0.4050632911392405,0.0649746192893401,85,1454,0.5379746835443038,0.05845942228335626,91,2178,0.5759493670886076,0.04178145087235996,96,2818,0.6075949367088608,0.034066713981547196
i_lionnight,illumination,sift,1_4,4,2885,3173,585,0.5066168785095215,122,364,0.20854700854700856,0.33516483516483514,423,1723,0.7230769230769231,0.24550203134068485,463,1956,0.7914529914529914,0.2367075664621677,469,2451,0.8017094017094017,0.19135046919624643,472,2853,0.8068376068376069,0.16543988783736419
i_lionnight,illumination,sift,1_5,5,2885,3118,568,0.5066168785095215,127,279,0.22359154929577466,0.4551971326164875,471,1666,0.829225352112676,0.28271308523409366,498,2002,0.8767605633802817,0.24875124875124874,504,2516,0.8873239436619719,0.20031796502384738,506,2849,0.8908450704225352,0.1776061776061776
i_lionnight,illumination,sift,1_6,6,2885,3151,407,0.5066168785095215,52,228,0.12776412776412777,0.22807017543859648,272,1395,0.6683046683046683,0.1949820788530466,309,1785,0.7592137592137592,0.173109243697479,314,2395,0.7714987714987716,0.13110647181628393,315,2866,0.773955773955774,0.1099092812281926
i_lionnight,illumination,orb,1_2,2,2000,2000,297,0.23880453109741212,66,815,0.2222222222222222,0.08098159509202454,93,1362,0.31313131313131315,0.06828193832599119,119,1663,0.4006734006734007,0.07155742633794347,130,1874,0.4377104377104377,0.06937033084311633,133,1940,0.4478114478114478,0.06855670103092784
i_lionnight,illumination,orb,1_3,3,2000,2000,201,0.23880453109741212,34,644,0.1691542288557214,0.052795031055900624,54,1209,0.26865671641791045,0.04466501240694789,82,1580,0.4079601990049751,0.05189873417721519,107,1797,0.5323383084577115,0.05954368391764051,110,1895,0.5472636815920398,0.05804749340369393
i_lionnight,illumination,orb,1_4,4,2000,2000,362,0.23880453109741212,63,836,0.17403314917127072,0.07535885167464115,124,1306,0.3425414364640884,0.09494640122511486,167,1545,0.4613259668508287,0.1080906148867314,181,1670,0.5,0.10838323353293414,188,1748,0.5193370165745856,0.10755148741418764
i_lionnight,illumination,orb,1_5,5,2000,2000,281,0.23880453109741212,46,639,0.16370106761565836,0.07198748043818466,73,1348,0.2597864768683274,0.05415430267062315,97,1696,0.34519572953736655,0.057193396226415096,114,1809,0.40569395017793597,0.06301824212271974,120,1880,0.42704626334519574,0.06382978723404255
i_lionnight,illumination,orb,1_6,6,2000,2000,281,0.23880453109741212,64,755,0.2277580071174377,0.0847682119205298,94,1314,0.33451957295373663,0.0715372907153729,127,1649,0.45195729537366547,0.07701637355973318,144,1859,0.5124555160142349,0.07746100053792361,148,1955,0.5266903914590747,0.07570332480818415
i_londonbridge,illumination,sift,1_2,2,4038,4470,1809,1.260667371749878,3,138,0.001658374792703151,0.021739130434782608,44,565,0.024322830292979547,0.07787610619469026,169,1304,0.09342177998894417,0.12960122699386503,1703,3371,0.941404090657822,0.5051913378819342,1729,3955,0.9557766721945826,0.43716814159292033
i_londonbridge,illumination,sift,1_3,3,4038,7747,1131,1.260667371749878,8,163,0.007073386383731211,0.049079754601226995,99,863,0.08753315649867374,0.11471610660486674,579,2227,0.5119363395225465,0.2599910193084867,1038,3433,0.9177718832891246,0.3023594523740169,1053,3960,0.9310344827586207,0.26590909090909093
i_londonbridge,illumination,sift,1_4,4,4038,7661,989,1.260667371749878,1,194,0.0010111223458038423,0.005154639175257732,13,783,0.01314459049544995,0.016602809706257982,216,1743,0.21840242669362994,0.12392426850258176,796,3196,0.8048533872598584,0.2490613266583229,892,3934,0.9019211324570273,0.22674123029994916
i_londonbridge,illumination,sift,1_5,5,4038,4741,232,1.260667371749878,0,116,0.0,0.0,0,462,0.0,0.0,0,985,0.0,0.0,0,1889,0.0,0.0,172,3224,0.7413793103448276,0.05334987593052109
i_londonbridge,illumination,sift,1_6,6,4038,8032,144,1.260667371749878,2,128,0.013888888888888888,0.015625,64,1074,0.4444444444444444,0.0595903165735568,83,1831,0.5763888888888888,0.04533042053522665,87,2680,0.6041666666666666,0.03246268656716418,89,3599,0.6180555555555556,0.024729091414281746
i_londonbridge,illumination,orb,1_2,2,2000,2000,941,0.27361278533935546,6,241,0.006376195536663124,0.024896265560165973,18,665,0.019128586609989374,0.02706766917293233,186,1223,0.19766206163655686,0.15208503679476695,854,1839,0.9075451647183846,0.46438281674823273,933,1947,0.9914984059511158,0.47919876733436056
i_londonbridge,illumination,orb,1_3,3,2000,2000,373,0.27361278533935546,11,175,0.029490616621983913,0.06285714285714286,20,543,0.05361930294906166,0.03683241252302026,150,991,0.40214477211796246,0.15136226034308778,331,1346,0.8873994638069705,0.24591381872213966,352,1623,0.9436997319034852,0.21688231669747382
i_londonbridge,illumination,orb,1_4,4,2000,2000,243,0.27361278533935546,3,197,0.012345679012345678,0.015228426395939087,12,512,0.04938271604938271,0.0234375,57,950,0.2345679012345679,0.06,168,1579,0.691358024691358,0.10639645345155162,219,1821,0.9012345679012346,0.12026359143327842
i_londonbridge,illumination,orb,1_5,5,2000,2000,61,0.27361278533935546,0,82,0.0,0.0,0,227,0.0,0.0,0,404,0.0,0.0,1,782,0.01639344262295082,0.0012787723785166241,44,1494,0.7213114754098361,0.029451137884872823
i_londonbridge,illumination,orb,1_6,6,2000,2000,51,0.27361278533935546,4,106,0.0784313725490196,0.03773584905660377,10,230,0.19607843137254902,0.043478260869565216,21,341,0.4117647058823529,0.06158357771260997,28,474,0.5490196078431373,0.05907172995780591,30,727,0.5882352941176471,0.04126547455295736
i_melon,illumination,sift,1_2,2,1020,1137,605,0.15370421409606932,525,640,0.8677685950413223,0.8203125,570,715,0.9421487603305785,0.7972027972027972,582,762,0.9619834710743802,0.7637795275590551,592,888,0.9785123966942149,0.6666666666666666,596,988,0.9851239669421488,0.6032388663967612
i_melon,illumination,sift,1_3,3,1020,1016,310,0.15370421409606932,252,439,0.8129032258064516,0.5740318906605922,278,543,0.896774193548387,0.5119705340699816,286,618,0.9225806451612903,0.4627831715210356,293,781,0.9451612903225807,0.37516005121638923,300,925,0.967741935483871,0.32432432432432434
i_melon,illumination,sift,1_4,4,1020,783,41,0.15370421409606932,22,165,0.5365853658536586,0.13333333333333333,26,277,0.6341463414634146,0.09386281588447654,30,369,0.7317073170731707,0.08130081300813008,31,530,0.7560975609756098,0.05849056603773585,33,780,0.8048780487804879,0.04230769230769231
i_melon,illumination,sift,1_5,5,1020,1153,313,0.15370421409606932,240,392,0.7667731629392971,0.6122448979591837,286,529,0.9137380191693291,0.5406427221172023,295,627,0.9424920127795527,0.4704944178628389,297,793,0.9488817891373802,0.3745271122320303,299,958,0.9552715654952076,0.31210855949895616
i_melon,illumination,sift,1_6,6,1020,1018,223,0.15370421409606932,171,346,0.7668161434977578,0.49421965317919075,198,481,0.8878923766816144,0.41164241164241167,204,565,0.9147982062780269,0.36106194690265486,208,750,0.9327354260089686,0.2773333333333333,211,916,0.9461883408071748,0.23034934497816595
i_melon,illumination,orb,1_2,2,2000,2000,935,0.24736738204956055,770,1391,0.8235294117647058,0.5535585909417685,836,1617,0.8941176470588236,0.5170068027210885,885,1730,0.946524064171123,0.5115606936416185,918,1826,0.9818181818181818,0.5027382256297919,927,1932,0.9914438502673797,0.4798136645962733
i_melon,illumination,orb,1_3,3,2000,2000,405,0.24736738204956055,277,1055,0.6839506172839506,0.26255924170616113,314,1354,0.7753086419753087,0.23190546528803546,360,1524,0.8888888888888888,0.23622047244094488,389,1724,0.9604938271604938,0.22563805104408352,403,1922,0.9950617283950617,0.20967741935483872
i_melon,illumination,orb,1_4,4,2000,2000,55,0.24736738204956055,23,597,0.41818181818181815,0.038525963149078725,29,954,0.5272727272727272,0.03039832285115304,34,1147,0.6181818181818182,0.02964254577157803,43,1380,0.7818181818181819,0.031159420289855074,47,1654,0.8545454545454545,0.028415961305925032
i_melon,illumination,orb,1_5,5,2000,2000,382,0.24736738204956055,277,1009,0.725130890052356,0.2745292368681863,312,1349,0.8167539267015707,0.2312824314306894,346,1503,0.9057591623036649,0.23020625415834997,362,1655,0.9476439790575916,0.21873111782477342,372,1850,0.9738219895287958,0.20108108108108108
i_melon,illumination,orb,1_6,6,2000,2000,266,0.24736738204956055,169,956,0.6353383458646616,0.17677824267782427,211,1277,0.793233082706767,0.16523101018010963,238,1436,0.8947368421052632,0.16573816155988857,245,1629,0.9210526315789473,0.15039901780233272,253,1870,0.9511278195488722,0.13529411764705881
i_miniature,illumination,sift,1_2,2,3755,3556,1453,0.6175150871276855,1189,2030,0.8183069511355816,0.5857142857142857,1304,2336,0.8974535443909153,0.5582191780821918,1324,2583,0.9112181693048864,0.5125822686798297,1338,3167,0.9208534067446662,0.4224818440164193,1342,3645,0.9236063317274604,0.3681755829903978
i_miniature,illumination,sift,1_3,3,3755,2992,485,0.6175150871276855,341,1150,0.7030927835051546,0.2965217391304348,381,1593,0.7855670103092783,0.2391713747645951,389,1896,0.8020618556701031,0.205168776371308,401,2675,0.8268041237113402,0.14990654205607476,404,3419,0.8329896907216495,0.1181632056156771
i_miniature,illumination,sift,1_4,4,3755,2208,141,0.6175150871276855,83,621,0.5886524822695035,0.13365539452495975,90,954,0.6382978723404256,0.09433962264150944,93,1243,0.6595744680851063,0.07481898632341111,95,1796,0.6737588652482269,0.05289532293986637,96,2671,0.6808510638297872,0.035941594908274054
i_miniature,illumination,sift,1_5,5,3755,1285,97,0.6175150871276855,37,290,0.38144329896907214,0.12758620689655173,47,523,0.4845360824742268,0.08986615678776291,48,700,0.4948453608247423,0.06857142857142857,49,1036,0.5051546391752577,0.0472972972972973,49,1567,0.5051546391752577,0.031269942565411615
i_miniature,illumination,sift,1_6,6,3755,3012,461,0.6175150871276855,335,1186,0.7266811279826464,0.2824620573355818,374,1642,0.8112798264642083,0.22777101096224117,391,1933,0.8481561822125814,0.20227625452664252,394,2649,0.8546637744034707,0.1487353718384296,396,3373,0.8590021691973969,0.1174029054254373
i_miniature,illumination,orb,1_2,2,2000,2000,721,0.2424715518951416,554,1247,0.768377253814147,0.4442662389735365,617,1478,0.855755894590846,0.4174560216508796,654,1589,0.9070735090152566,0.4115796098174953,677,1724,0.9389736477115118,0.39269141531322505,684,1880,0.9486823855755895,0.3638297872340426
i_miniature,illumination,orb,1_3,3,2000,2000,147,0.2424715518951416,103,775,0.7006802721088435,0.1329032258064516,115,1003,0.782312925170068,0.11465603190428714,131,1124,0.891156462585034,0.11654804270462633,136,1282,0.9251700680272109,0.1060842433697348,138,1574,0.9387755102040817,0.08767471410419314
i_miniature,illumination,orb,1_4,4,2000,2000,31,0.2424715518951416,14,397,0.45161290322580644,0.03526448362720403,19,538,0.6129032258064516,0.03531598513011153,21,624,0.6774193548387096,0.03365384615384615,22,735,0.7096774193548387,0.029931972789115645,22,989,0.7096774193548387,0.022244691607684528
i_miniature,illumination,orb,1_5,5,2000,2000,11,0.2424715518951416,2,171,0.18181818181818182,0.011695906432748537,3,247,0.2727272727272727,0.012145748987854251,3,289,0.2727272727272727,0.010380622837370242,3,362,0.2727272727272727,0.008287292817679558,3,482,0.2727272727272727,0.006224066390041493
i_miniature,illumination,orb,1_6,6,2000,2000,174,0.2424715518951416,112,770,0.6436781609195402,0.14545454545454545,128,1038,0.735632183908046,0.1233140655105973,141,1168,0.8103448275862069,0.12071917808219178,148,1365,0.8505747126436781,0.10842490842490843,150,1648,0.8620689655172413,0.09101941747572816
i_nescafe,illumination,sift,1_2,2,1540,1756,624,0.2541769027709961,582,741,0.9326923076923077,0.7854251012145749,589,801,0.9439102564102564,0.735330836454432,593,862,0.9503205128205128,0.6879350348027842,597,1029,0.9567307692307693,0.5801749271137027,603,1201,0.9663461538461539,0.5020815986677769
i_nescafe,illumination,sift,1_3,3,1540,2191,659,0.2541769027709961,622,843,0.9438543247344461,0.7378410438908659,633,926,0.960546282245827,0.683585313174946,637,1010,0.9666160849772383,0.6306930693069307,640,1190,0.9711684370257967,0.5378151260504201,646,1419,0.9802731411229135,0.45525017618040875
i_nescafe,illumination,sift,1_4,4,1540,1858,739,0.2541769027709961,671,860,0.9079837618403248,0.7802325581395348,689,941,0.93234100135318,0.7321997874601488,698,1017,0.9445196211096076,0.6863323500491643,707,1237,0.9566982408660352,0.5715440582053355,714,1426,0.9661705006765899,0.5007012622720898
i_nescafe,illumination,sift,1_5,5,1540,1339,521,0.2541769027709961,450,632,0.8637236084452975,0.7120253164556962,467,711,0.8963531669865643,0.6568213783403657,473,792,0.9078694817658349,0.5972222222222222,476,985,0.9136276391554703,0.483248730964467,477,1184,0.9155470249520153,0.4028716216216216
i_nescafe,illumination,sift,1_6,6,1540,2430,520,0.2541769027709961,493,666,0.948076923076923,0.7402402402402403,496,744,0.9538461538461539,0.6666666666666666,498,834,0.9576923076923077,0.5971223021582733,501,1051,0.9634615384615385,0.47668886774500474,503,1276,0.9673076923076923,0.3942006269592476
i_nescafe,illumination,orb,1_2,2,2000,2000,785,0.24929242134094237,726,1381,0.9248407643312102,0.5257060101375814,748,1528,0.9528662420382166,0.4895287958115183,759,1640,0.9668789808917198,0.4628048780487805,768,1715,0.978343949044586,0.4478134110787172,772,1771,0.9834394904458599,0.43591191417278374
i_nescafe,illumination,orb,1_3,3,2000,2000,808,0.24929242134094237,715,1368,0.8849009900990099,0.5226608187134503,755,1522,0.9344059405940595,0.49605781865965837,773,1630,0.9566831683168316,0.4742331288343558,784,1725,0.9702970297029703,0.4544927536231884,795,1827,0.9839108910891089,0.4351395730706076
i_nescafe,illumination,orb,1_4,4,2000,2000,978,0.24929242134094237,909,1414,0.9294478527607362,0.6428571428571429,935,1550,0.9560327198364008,0.603225806451613,951,1641,0.9723926380368099,0.5795246800731262,962,1730,0.983640081799591,0.5560693641618497,967,1811,0.9887525562372188,0.5339591385974599
i_nescafe,illumination,orb,1_5,5,2000,2000,705,0.24929242134094237,645,1198,0.9148936170212766,0.5383973288814691,663,1314,0.9404255319148936,0.5045662100456622,674,1421,0.9560283687943263,0.47431386347642507,683,1498,0.9687943262411347,0.4559412550066756,688,1604,0.975886524822695,0.428927680798005
i_nescafe,illumination,orb,1_6,6,2000,2000,510,0.24929242134094237,461,1112,0.903921568627451,0.414568345323741,473,1332,0.9274509803921569,0.3551051051051051,483,1494,0.9470588235294117,0.3232931726907631,490,1623,0.9607843137254902,0.30191004313000613,500,1763,0.9803921568627451,0.28360748723766305
i_nijmegen,illumination,sift,1_2,2,6811,5119,1071,1.6950576782226563,17,102,0.015873015873015872,0.16666666666666666,332,991,0.3099906629318394,0.3350151362260343,840,2422,0.7843137254901961,0.3468208092485549,929,3596,0.8674136321195145,0.2583426028921023,952,5471,0.8888888888888888,0.17400840796929262
